জুলাইয়ের অষ্টম তারিখে আমি সকালে সকালে নিউল্যান্ড থেকে অরল্যান্ডোতে একটি ফ্লাইট চাই,O B-depart_date.day_number O O O O O O O O O O
Denver থেকে ওকল্যান্ড থেকে ফ্লাইট কি,B-fromloc.city_name O B-toloc.city_name O O O
সকাল 8২3 পর নিউটার্ক থেকে পিটসবার্গ থেকে কোন ফ্লাইট চলে যায়,B-depart_time.period_of_day O B-depart_time.time_relative O O B-fromloc.city_name O O O O O
স্থল পরিবহন ফিনিক্স,O O B-city_name
আমাকে এটলান্ট থেকে বিউইএ ফ্লাইট দেখাও,O O O O O O
পিটসবার্গ এবং সান ফ্রান্সিস্কো মধ্যে ফ্লাইট কি,B-fromloc.city_name O O I-toloc.city_name O O O
এখন আমি আটলান্টা থেকে ডালাস দুর্গ থেকে ওকল্যান্ড নং থেকে মঙ্গলবার সকালে ফ্লাইটের জন্য একটি সময়সূচী চাই,O O B-toloc.city_name O B-fromloc.city_name O O B-fromloc.city_name O O B-depart_date.day_name O O O O B-flight_time O
সান ফ্রান্সিস্কো থেকে পিটসবার্গে প্রথম শ্রেণীর ফ্লাইটগুলি সকাল সাড়ে 8 টায় এবং 1২ টা দুপুরের আগে ত্যাগ করে আমাকে দেখান,O I-fromloc.city_name O B-toloc.city_name O I-class_type O B-depart_time.period_of_day O B-depart_time.time O O O O I-depart_time.time B-depart_time.time_relative O O O O
পিটসবার্গ থেকে বেল্টিমোরের ফ্লাইটগুলি 4 এবং 5 টা পর্যন্ত পৌঁছেছে,B-fromloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time O O O
আমি ফিলাডেলফিয়া এবং সান ফ্রান্সিস্কো মধ্যে পেতে পারেন যে প্রসঙ্গ ভাড়া,O B-fromloc.city_name O O I-toloc.city_name O O O O O O
সকাল বেলা সপ্তম আগস্টে ডালাস থেকে ডেনভার পর্যন্ত আপনার কোন ফ্লাইট আছে,B-depart_time.period_of_day O I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O O O O O
ডেল্টা ফ্লাইট 1059 এর পরে পোর্টসবার্গের সান ফ্রান্সিস্কো থেকে পরবর্তী ফ্লাইটটি কী?,B-airline_name O B-flight_number O O O O I-toloc.city_name O B-flight_mod O O
আমি সান ফ্রান্সিস্কো থেকে ফিলাডেলফিয়া একটি ফ্লাইট প্রয়োজন,O O I-fromloc.city_name O B-toloc.city_name O O O
বোস্টন থেকে সান ফ্রান্সিস্কো থেকে মহাদেশীয় উড়ে,B-fromloc.city_name O O I-toloc.city_name O B-airline_name O
ভাড়া কোড yn মানে কি,O O O O O
আমি ইন্ডিয়ানাপলিস থেকে toronto যে একটি nonstop ফ্লাইট বৃহস্পতিবার সকালে ছেড়ে,O B-fromloc.city_name O B-toloc.city_name O O B-flight_stop O B-arrive_date.day_name O O
নিউ ইয়র্ক থেকে মিয়ামি রাউন্ড ট্রিপ সব ফ্লাইট আমাকে দিতে,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O O O O
নভেম্বর বিশ চতুর্থাংশে সান ফ্রান্সিস্কো থেকে বোস্টন পর্যন্ত উপলব্ধ ফ্লাইটগুলি দেখান,B-depart_date.month_name B-depart_date.day_number O O I-fromloc.city_name O B-toloc.city_name O O O O
ফিলাডেলফিয়া থেকে পিটসবার্গ ব্যবসায় শ্রেণীর এক প্রকারের ভাড়া কি,B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type B-round_trip O O O
বার্টিমোর থেকে আটলান্টায় সর্বশেষ ফ্লাইটটি কী?,O O O O O O
ডালাস থেকে সান ফ্রান্সিস্কো পর্যন্ত মহাদেশে ভাড়াটিয়া 271,B-fromloc.city_name O O I-toloc.city_name O O O B-flight_number
আমাকে সেপ্টেম্বরের ছয়টি ফ্লাইট দেখান দয়া করে,O B-depart_date.month_name O O O O O
ওয়াশিংটন মধ্যে কি ধরনের পরিবহন পরিবহন পাওয়া যায়,B-city_name O O O O O O O
এই বুধবার boston সান ফ্রান্সিস্কো থেকে শেষ ফ্লাইট কি,O B-depart_date.day_name B-toloc.city_name O I-fromloc.city_name O O O O
দয়া করে আমাকে আজকাল থেকে ফিলাডেলফিয়া থেকে বুধবার সকালে ফ্লাইটগুলি দেখান,O O O O O B-toloc.city_name O B-depart_date.day_name O O O
প্রেমের ক্ষেত্র ব্যবহার করে যে এয়ারলাইন্স আমাকে দেখান,B-airport_name I-airport_name O O O O O O
বোস্টন এবং সান ফ্রান্সিস্কো মধ্যে যুক্তরাষ্ট্রে সংযুক্ত বিমানবন্দরগুলির সমস্ত সংযোগকারী ফ্লাইট দেখান,B-fromloc.city_name O O I-toloc.city_name O O O O O O O O
হাই আমি সান ডিয়েগো থেকে toronto থেকে আলাস্কা এয়ারলাইনস একটি ফ্লাইট চাই,O O O I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O
Denver থেকে বোস্টন স্টপ ফিলাডেলফিয়া ফ্লাইট সঙ্গে আমার বিমান সংস্থা দেখান দয়া করে,B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O O O O O O O O
দুপুরের আগে ডেনভার ছেড়ে যা উত্তর পশ্চিম এয়ারলাইন্স ফ্লাইট তালিকা,B-depart_time.time B-depart_time.time_relative B-fromloc.city_name O O O O I-airline_name O O
ঠিক আছে কিভাবে টাম্পা থেকে charlotte থেকে রবিবার একটি ফ্লাইট সম্পর্কে,O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O
বিমানটি কি ধরনের বিমানটি আটলান্টা থেকে ডেনভারে 6 টা আগে উড়ে যায়,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time O B-depart_time.time_relative O O
আমি বোস্টন থেকে সান ফ্রান্সিস্কো থেকে উড়ে যেতে চাই,O B-fromloc.city_name O O I-toloc.city_name O O O O
আমি অ্যাটলান্ট থেকে বাল্টিমোরের সকাল থেকে সকাল বেলা ফ্লাইটে তথ্য চাই,O O O B-toloc.city_name B-depart_time.period_of_day O O O O O O
সাধারণ মিচেল আন্তর্জাতিক বিমানবন্দরে পৌঁছা যে সমস্ত ফ্লাইট তালিকা,B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name O O O O O O
আমি কিভাবে বিমানবন্দর থেকে ফিলাডেলফিয়া ডাউনটাউন পেতে পারি,O O O O B-toloc.city_name O O O
সান ফ্রান্সিস্কো থেকে ডালাস দুর্গ মূল্য শেষ ফ্লাইট কি,O I-fromloc.city_name O B-toloc.city_name O O O O O
ডালাস থেকে বেল্টিমোর পর্যন্ত কমপক্ষে ব্যয়বহুল ফ্লাইটটি তালিকাভুক্ত করুন,B-fromloc.city_name O O O O I-cost_relative O O O
আপনি সেখানে ফ্লাইট সব ক্লাস তালিকা করতে পারেন,O O O O O O O O
পোর্টসবার থেকে সান ফ্রান্সিস্কো পর্যন্ত ফ্লাইটগুলি তালিকা,O O O I-toloc.city_name O O O
সন্ধ্যা 9 টা পরে রবিবার মহাদেশে ডেনভার ছেড়ে সব ফ্লাইট তালিকা,O O O O B-depart_date.day_name O B-fromloc.city_name O O O O
পিটসবার্গ থেকে আটলান্টা পর্যন্ত সস্তা রাউন্ড ট্রিপ ভাড়া কি,B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O O
আমি লাস ভেগাস থেকে ডেট্রয়েট মিশিগান থেকে ফ্লাইট খুজে বের করতে চাই যা সোমবার বিকেলে চলে যায়,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O O O O O O B-depart_date.day_name O O O
সেন্ট থেকে প্রথমতম ফ্লাইট তালিকা। সান জোস পল,B-fromloc.city_name O O O O O O I-fromloc.city_name
আপনি বেল্টিমোর থেকে সান ফ্রান্সিস্কো থেকে আগস্ট বিশ সপ্তম সকালে যাবলে ডেল্টা দিয়ে ফ্লাইটে আমাকে রাখতে পারবেন,O O O O I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-airline_name O O O O O
এসএফও থেকে denver থেকে,B-fromloc.airport_code O B-toloc.city_name O
সান ফ্রান্সিস্কো দয়া করে ফিলাডেলফিয়া,O I-fromloc.city_name O O B-toloc.city_name
যেখানে কানাডিয়ান এয়ারলাইন্স আন্তর্জাতিক ফ্লাইট আছে,O B-airline_name I-airline_name I-airline_name O O
কি ফ্লাইট সান ফ্রান্সিস্কো থেকে ডালাস যান,O O O I-fromloc.city_name O B-toloc.city_name O
বোস্টন থেকে আটলান্টা পর্যন্ত একত্রে ফ্লাইটের জন্য সবচেয়ে সস্তা ভাড়া কী,B-fromloc.city_name O B-toloc.city_name O O O O O O O O
অর্থনীতি ভাড়া দিয়ে বল্টিমোর থেকে ডালাস পর্যন্ত কোন ফ্লাইটগুলি পাওয়া যায় তা আমাকে দেখান,O O O O O B-toloc.city_name O O O O O O O O
ডালাস থেকে ডেল্টা থেকে ডেনভার থেকে প্রসঙ্গ ভাড়া কি,B-fromloc.city_name O B-airline_name O B-toloc.city_name O O O O
ফিলাডেলফিয়া থেকে ডালাস ফ্লাইটে আমাকে বিমান সংস্থাগুলি দেখান,B-fromloc.city_name O B-toloc.city_name O O O O O
সোমবার নভেম্বর 1 991 খ্রি,B-depart_date.day_name B-depart_date.month_name O O O
ব্যবসা ক্লাসের জন্য কোড কি,B-class_type O O O O
পিটসবার্গ থেকে বেল্টিমোরের ফ্লাইটগুলি 4 এবং 5 টা পর্যন্ত পৌঁছেছে,B-fromloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time O O O
ফায়ারালফফিয়া থেকে হার্টফিল্ডে ডালাস থেকে ফ্লাইটগুলি সনাক্ত করুন,O O B-stoploc.airport_name B-toloc.city_name O O O O
ফিলাডেলফিয়া মধ্যে কি ধরণের পরিবহন পরিবহন আছে,B-city_name O O O O O O
আমি ২0 সেকেন্ড শনিবার কানসাস শহর থেকে বুরব্যাংক থেকে একটি ফ্লাইট খুঁজে বের করার চেষ্টা করছি,O O O B-depart_date.day_name B-fromloc.city_name I-fromloc.city_name O O O O O O O O O O
দীর্ঘ সৈকত থেকে ন্যাশভিল থেকে ফ্লাইট,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O
ডালাস দুর্গ থেকে সান ফ্রান্সিস্কো আন্তর্জাতিক থেকে মার্কিন যুক্তরাষ্ট্র ফ্লাইট প্রথম শ্রেণীর প্রদর্শন,B-fromloc.city_name O O O I-toloc.airport_name I-toloc.airport_name O O O O O I-class_type O
আমাকে ডালাস থেকে বেল্টিমোর রাউন্ড ট্রিপ কোচ ভাড়া দিতে,O B-fromloc.city_name O O B-round_trip I-round_trip B-class_type O O
আমি সান ডিয়েগো থেকে ফিনিক্স পর্যন্ত একটি প্রারম্ভিক সকালের সাপ্তাহিক ফ্লাইটটি চাই,O O I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day O O O
লাস ভেগাস থেকে নিউ ইয়র্কে একটি টুই ফ্লাইট আছে,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O
অস্টল ফ্লাইটগুলি 5 থেকে 6 টা পর্যন্ত অকল্যান্ড থেকে ফিলাডেলফিয়া পর্যন্ত পাওয়া যায়,O O B-arrive_time.start_time O B-arrive_time.end_time O O O O B-toloc.city_name O O O
আমি আটলান্টা থেকে ডেনভারের ফ্লাইটে তথ্য প্রয়োজন,O B-fromloc.city_name O B-toloc.city_name O O O
বোস্টন থেকে Denver থেকে প্রারম্ভিক প্রস্থান সময় কি,B-fromloc.city_name O B-toloc.city_name O O O I-flight_time O
Denver মধ্যে স্থল পরিবহন,B-city_name O O O
সান ফ্রান্সিস্কো থেকে পিটসবার্গ পর্যন্ত সব ফ্লাইট দেখান যা আগামীকাল 9 টা আগে পিটসবার্গ পৌঁছাবে,O I-fromloc.city_name O B-toloc.city_name O O O O O B-arrive_date.today_relative B-arrive_time.time O B-arrive_time.time_relative O O
ওয়াশিংটন থেকে ডেনভার পর্যন্ত কোনও 4 টা ফ্লাইট আছে,B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time O O O
Baltimore থেকে বোস্টন শেষ ফ্লাইট কি,B-fromloc.city_name O B-toloc.city_name O O O
নিউয়ার নিউ জার্সি থেকে মিনিয়াপলিস থেকে ফ্লাইট,O B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name O O
সন্ধ্যায় বিকেলে 6 টা আগে ডালাস থেকে সান ফ্রান্সিস্কো পর্যন্ত কোন ফ্লাইট চলে,O O B-depart_time.time O B-depart_time.time_relative B-fromloc.city_name O O I-toloc.city_name O O O O
ডিসেম্বরের সতেরো তারিখে নির্ধারিত বেল্টিমোর থেকে ডানেভার থেকে একত্রে বিমানবন্দরে আমার প্রথম শ্রেণীর টিকেট দরকার,B-depart_date.month_name O O O O O B-fromloc.city_name O O O O O I-class_type O O
ডিসেম্বরের সপ্তম তারিখে ইন্ডিয়ানাপলিস থেকে অরল্যান্ডো পর্যন্ত ভাড়া দিয়ে ফ্লাইট আমাকে দাও,B-depart_date.month_name I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O O O O O O
আমি বোস্টন থেকে বেল্টিমোর উড়ে যেতে চাই,O B-fromloc.city_name O O O O O
পিটসবার্গ থেকে আটলান্টা পর্যন্ত সব ফ্লাইট দেখান যা আগামী 5 টা পরে চলে যাবে,B-fromloc.city_name O B-toloc.city_name O O O O O O B-depart_time.time O O O O
বুধবার ফিনিক্স ছেড়ে যাব এবং মিলওয়াকিতে বন্ধ হওয়া সমস্ত মার্কিন বিমান সংস্থা ফ্লাইটগুলি তালিকাভুক্ত করুন,B-depart_date.day_name B-fromloc.city_name O O O B-stoploc.city_name O O O O O O O O O
বুস্টন থেকে সোমবার ওয়াশিংটনে ফ্লাইটগুলি দেখান,O O B-depart_date.day_name O O O
Newark ট্রেন,B-city_name B-transport_type
আমি Atlanta পাওয়া স্থল ভ্রমণ খুঁজে বের করতে চাই,O B-city_name O O O O O O O
আমি বোস্টন থেকে সান ফ্রান্সিস্কো থেকে উড়ে যেতে চাই,O B-fromloc.city_name O O I-toloc.city_name O O O O
বৃহস্পতিবার সন্ধ্যায় সান ফ্রান্সিস্কোতে স্থল পরিবহন সময়সূচী আমাকে দেখান,B-day_name B-period_of_day O O O O O O O
আমি রবিবার অকল্যান্ড থেকে ডালাস দুর্গ মূল্য ফ্লাইটগুলির একটি তালিকা চাই,O B-depart_date.day_name O O B-toloc.city_name O O O O O O
আমাকে 12 টা বাস্টন ছেড়ে একটি ফ্লাইট খুজুন,O B-depart_time.time O O O O O O
আমি বোস্টন থেকে পিটসবার্গ পেতে কিভাবে,O B-fromloc.city_name O B-toloc.city_name O O
বিকালে সন্ধ্যায় ফিরিয়ে আনা ফিলাডেলফিয়া থেকে একটি ফ্লাইট আছে,O B-arrive_time.period_of_day O O B-fromloc.city_name O O O O
সোমবার সকালে নিউ ইয়র্ক এবং লা মধ্যে ভাড়া কি,B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O
হ্যাঁ ডেল্টা ফ্লাইট ছেড়ে সান ফ্রান্সিস্কো থেকে ২২5 টায় ফিলাডেলফিয়া পৌঁছেছেন 1158 টা এ ফ্লাইটে কোন ধরণের সরঞ্জাম ব্যবহার করা হয়,O B-airline_name O O O I-fromloc.city_name O O O B-toloc.city_name O B-arrive_time.time O O O O O O O O O
আমাকে বুস্টন থেকে ডিসি পর্যন্ত ফ্লাইটের একটি তালিকা দেখান যা জুলাই ২6 সেকেন্ডের আগে 9 টা আগে,O O O B-toloc.state_code O O O O O O B-arrive_date.month_name O O B-arrive_time.time_relative B-arrive_time.time O O
আমি বস্টন এবং ডালাস দুর্গ মূল্যের জমিতে শুরু হওয়া ফ্লাইটটি নিতে চাই কিন্তু ফিলাডেলফিয়াতে আমি থামতে চাই,O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O B-stoploc.city_name O O O
কত আমেরিকান এয়ারলাইন ফ্লাইট denver জুন দশম ছেড়ে,O B-airline_name I-airline_name O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number O
আমাকে বোস্টন থেকে সান ফ্রান্সিস্কোতে ফ্লাইট দেখান,O B-fromloc.city_name O O O O O
আমি সান জোস থেকে হাউস্টন পর্যন্ত ত্রিশের দিকে যাব এবং দুপুরের পর যে পাতাটি পাবো সেটি আমি খুঁজছি,O O O O B-toloc.city_name O O O O O B-depart_time.time B-depart_time.time_relative O O O O O O
ডেল্টা বা twa যা এটলান্টা মাধ্যমে যেতে আমার ফ্লাইট প্রদর্শন,B-airline_name B-or O O B-stoploc.city_name O O O O O
কোন একক বিমান সংস্থা ফ্লাইট denver মাধ্যমে যেতে,O O O O O B-stoploc.city_name O O
আমি পরের সোমবার Charlotte উত্তর ক্যারোলিনা থেকে Atlanta থেকে উড়ে যেতে হবে,O B-depart_date.date_relative B-depart_date.day_name B-toloc.city_name O I-toloc.state_name O B-fromloc.city_name O O O O
আমাকে বলুন কোন এয়ারলাইনস পিটসবার্গ থেকে সান ফ্রান্সিস্কো থেকে সোমবার দ্বিতীয় সোমবার ফ্লাইটসে আছে,O O O O B-fromloc.city_name O O I-toloc.city_name O B-depart_date.day_name B-depart_date.day_number O O O
আগামীকাল সন্ধ্যা 7 টার দিকে চিকগো পৌঁছানোর জন্য আমাকে কানসাস শহর থেকে চিকগোতে একটি ফ্লাইট দরকার,O B-arrive_time.period_of_day B-arrive_time.time O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O
জুলাই পঞ্চম পঞ্চম 1991 থেকে ড্যানভার থেকে বার্টিমোর পর্যন্ত কি প্রথম শ্রেণীর ফ্লাইট পাওয়া যায়,B-depart_date.month_name I-depart_date.day_number O B-depart_date.year O B-fromloc.city_name O O O O O I-class_type O O O
কি স্থল পরিবহন Baltimore পাওয়া যায়,O O O B-city_name O O
সান ফ্রান্সিস্কো থেকে ফিলাডেলফিয়া পর্যন্ত আমাকে সবচেয়ে সস্তা ফ্লাইট দেখান,O I-fromloc.city_name O B-toloc.city_name O O O O O O
পোর্টসবার থেকে সান ফ্রান্সিস্কো পর্যন্ত সব ফ্লাইট এবং ভাড়া দেখান,O O O I-toloc.city_name O O O O O O
ড্যাভার থেকে ওকল্যান্ড থেকে ফ্লাইটগুলি দেখান যা 1২ টা পরে আসে,O O B-toloc.city_name O O O O O O O O
খাবার কোড এর জন্য দাঁড়ানো কি,O O O O O O
ডেল্টা বোস্টন থেকে সান ফ্রান্সিস্কো থেকে একটি প্রারম্ভিক বিকালে ফ্লাইট আছে,B-airline_name B-fromloc.city_name O O I-toloc.city_name O O O O O O
বোস্টন থেকে সান ফ্রান্সিস্কো থেকে ফ্লাইট কি,B-fromloc.city_name O O I-toloc.city_name O O O
আমাকে ইন্ডিয়ানাপলিস থেকে মেমফিস পর্যন্ত প্রথম শ্রেণীর ফ্লাইট দেখান,O B-fromloc.city_name O B-toloc.city_name O O I-class_type O O
সোমবার অলআলান্টা থেকে ডালাস থেকে ফ্লাইটগুলি আমাকে দেখান,B-depart_date.day_name O O B-fromloc.city_name O O O O
পিটসবার্গ এবং বেলটিমোরের মধ্যবর্তী প্রতিটি ধরনের সমতল সমতল হতে পারে এমন তালিকাগুলির সংখ্যা,B-fromloc.city_name O O O O O O O O O O O O
আমি পিটসবার্গ থেকে বোস্টন পর্যন্ত কমপক্ষে ব্যয়বহুল বিমানের রাউন্ড ট্রিপের তথ্য চাই,O B-fromloc.city_name O B-toloc.city_name O O I-cost_relative O B-round_trip I-round_trip O O
ডিনভার থেকে পিটসবার্গ মহাদেশীয় উড়ে,B-fromloc.city_name O B-toloc.city_name B-airline_name O
আমি বোস্টন থেকে ফিলাডেলফিয়া পর্যন্ত কমপক্ষে ব্যয়বহুল এক প্রকার ভাড়া পেতে চাই,O B-fromloc.city_name O B-toloc.city_name O O I-cost_relative B-round_trip O O O O
কলম্বাস থেকে মিনিয়াপলিস বিমান সংস্থা এবং ফ্লাইট নম্বর,B-fromloc.city_name O B-toloc.city_name O O O O O
বিমানবন্দর,O
ওয়াশিংটন ডিসি থেকে কলম্বাস থেকে কি এয়ারলাইনস,B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name O O O
বেল্টিমোর থেকে ফিলাডেলফিয়া পর্যন্ত রাউন্ড ট্রিপ ভাড়া 1000 ডলারের চেয়েও কম ডলারে ডেনভার থেকে ফিলাডেলফিয়া পর্যন্ত রাউন্ড ট্রিপ ভাড়া 1000 ডলারের চেয়েও কম ডলার পিটসবার্গ থেকে ফিলাডেলফিয়া পর্যন্ত 1000 ডলার কম,O O B-toloc.city_name O B-round_trip I-round_trip O B-fare_amount O O O O B-fromloc.city_name O O O O O O O O O O O B-fromloc.city_name O O O O O O
এই খরচ কি,O O O
আগামীকাল বিকেলে ইন্ডিয়ানাপলিস থেকে সান ডিগো পর্যন্ত মহাদেশের ফ্লাইট দেখান,B-depart_date.today_relative O B-fromloc.city_name O O O O O O O
আমাকে পিটসবার্গ এয়ারলাইনস একটি তালিকা দিতে,O B-city_name O O O O
মিয়ামি থেকে Cleveland ফ্লাইট,B-fromloc.city_name O B-toloc.city_name O
বোস্টন বিমানবন্দর এবং বোস্টন শহরের কেন্দ্রস্থলের মধ্যে স্থল পরিবহন থাকলে আপনি আমাকে বলতে পারেন,B-toloc.city_name I-fromloc.airport_name O O O O O O O O O O O O
ফিলাডেলফিয়া থেকে বোস্টন থেকে ফ্লাইট দেখান,B-fromloc.city_name O B-toloc.city_name O O O
ডেল্টা ফ্লাইটগুলি পোর্টসবার থেকে সান ফ্রান্সিস্কো পর্যন্ত পাওয়া যায়,B-airline_name O O O O I-toloc.city_name O O O
সন্ধ্যায় ফিলাডেলফিয়ার সব ফ্লাইট দেখান,B-depart_time.period_of_day B-toloc.city_name O O O
অন্টারিও ক্যালিফোর্নিয়া থেকে অরল্যান্ডো ফ্লোরিডে সবচেয়ে কম ফ্লাইট,B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name O O O O
সান ফ্রান্সিস্কো থেকে ওয়াশিংটনের 9 টা পর্যন্ত কোন ফ্লাইট আছে,O I-fromloc.city_name O O B-depart_time.time O O O O O
আমি সান ডিয়েগো ক্যালিফোর্নিয়া থেকে ইন্ডিয়ানাপলিস ইন্ডিয়ানা থেকে মঙ্গলবার বিকেলে একটি ফ্লাইট প্রয়োজন,O O I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name O O O O
আমি পিটসবার্গ থেকে আটলান্টা থেকে একুশে উঁচুতে ফ্লাইট বুক করতে চাই,O B-fromloc.city_name O B-toloc.city_name O O O O O O O
লস এঞ্জেলেস কি লিমোজিন সেবা,O I-city_name O O O
ঠিক আছে আমি শেষ বার চেষ্টা করবো যে বিমানের বিমানবন্দরগুলি কীভাবে ডেনভার থেকে সান ফ্রান্সিস্কো পর্যন্ত সকাল 10 টা আগে উড়বে,O O O O O O O O O O O B-fromloc.city_name O O I-toloc.city_name O B-depart_time.period_of_day B-depart_time.time O B-depart_time.time_relative O
আমাকে পোর্টসবার থেকে সান ফ্রান্সিস্কোতে ফ্লাইট দেখান,O O O O O O O
Nashville থেকে আগামীকাল সন্ধ্যায় হোস্টন থেকে কি ফ্লাইট ডিনার পরিবেশন করা হয়,B-fromloc.city_name O B-depart_date.today_relative B-depart_time.period_of_day O O O O B-meal_description O O O
আজকে সমস্ত শহর থেকে একত্রিত কত প্রথম ফ্লাইট ফ্লাইট আছে,B-depart_date.today_relative O O O O O O O O O
অষ্টম অষ্টম নেভিগেশন সান ফ্রান্সিস্কো থেকে বোস্টন থেকে সব ফ্লাইট প্রদর্শন,B-depart_date.day_number O O O I-fromloc.city_name O B-toloc.city_name O O O O
হাউস্টন থেকে ডালাস পর্যন্ত সর্বশেষ ফ্লাইট কি,B-fromloc.city_name O B-toloc.city_name O O O O
হাউস্টন থেকে মিলওয়াকি এ আমেরিকা বিমান সংস্থাগুলি তালিকা তুলুন,B-fromloc.city_name O B-toloc.city_name O O O O O O
আমি এপ্রিলের ছয়টি তারিখে তম্পা থেকে চার্লোটের একটি সকালে ফ্লাইট বুক করতে চাই,O B-depart_date.month_name O O B-fromloc.city_name O B-toloc.city_name O O O O O O
বুধবার ডিএনভার থেকে ডিসি থেকে ফ্লাইট দেখান,B-depart_date.day_name O O B-toloc.state_code O O O
ফিলাডেলফিয়া থেকে ডালাস পর্যন্ত এক স্টপ দিয়ে আমাকে ফ্লাইট দেখান,B-fromloc.city_name O B-toloc.city_name O B-flight_stop I-flight_stop O O O O
বোস্টন থেকে ফিলাডেলফিয়া থেকে সকাল ফ্লাইট,B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_of_day O
বোস্টন একটি লিমোজিন সেবা কি দাম,B-city_name O O O O O
অনুগ্রহ করে ডানেভারে যাওয়া ইউনাইটেড এয়ারলাইনস এবং উত্তর-পশ্চিম এয়ারলাইন্সের সমস্ত ফ্লাইট এবং উত্তর-পশ্চিম এয়ারলাইন্সে সমস্ত ফ্লাইট এবং ডেনভার থেকে উড়ে আসা একক বিমান সংস্থাগুলির সমস্ত ফ্লাইটগুলি তালিকাভুক্ত করুন।,O O O O B-airline_name I-airline_name O B-airline_name O O O O O O O O O B-fromloc.city_name O O O O O O O O O O
ওকল্যান্ড থেকে ওয়াশিংটন ডিসি র রবিবার ফ্লাইট কি কি,B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name O O O
সান জোসের জন্য ইউনাইটেড ছুটি লা Guardia কি ফ্লাইট এবং প্রায় 10 বিকাল,O O O B-airline_name O B-fromloc.airport_name O O O O O B-arrive_time.time O
Pittsburgh থেকে Denver এবং ফিরে ফ্লাইট কি কি,B-fromloc.city_name O B-toloc.city_name O O O O O
বিকাল 2 টা পরে আটলান্টা ফ্লাইটে ডালাসের প্রসঙ্গটি সবচেয়ে সস্তা,B-depart_time.period_of_day B-depart_time.time O O B-toloc.city_name O B-fromloc.city_name O O O
মেক্সিকো থেকে Montic থেকে ফ্লাইট কি,O O O O O O
দুপুরের আগে বোস্টন থেকে মূল্যবান ডালাস দুর্গে প্রবেশের ফ্লাইটগুলির আগমনের ফ্লাইট এবং সময় তালিকাবদ্ধ করুন,B-arrive_time.time B-arrive_time.time_relative B-fromloc.city_name O O B-toloc.city_name O O O I-flight_time O O B-flight_time O O
ভাড়া কোড q কি,O O B-fare_basis_code O
সব ঠিক আছে আমাদের বিমানের ফ্লাইট বিকালে বিকেলে ইন্ডিয়ানাপলিস থেকে সান ডিয়েগো পর্যন্ত চলে যায়,O O O O O O O O B-fromloc.city_name O O I-toloc.city_name O O O
সোমবার আমি Charlotte উত্তর ক্যারোলিনা থেকে ফিনিক্স অ্যারিজোনা থেকে ভ্রমণ করতে চাই আমি 4 টা আগে ফিনিক্স এ আসতে চাই।,B-depart_date.day_name O B-fromloc.city_name O I-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O O O O B-arrive_time.time O B-arrive_time.time_relative O O O O
আমাকে নিউ ইয়র্ক শহর থেকে লাস ভেগাস এবং মেমফিস থেকে লাস ভেগাস পর্যন্ত একটি ফ্লাইট যা একই সময়ে পৌঁছাতে দেয়,O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O O O O O O O O O O O
দয়া করে Atlanta থেকে ফ্লাইট,O O B-fromloc.city_name O O
আমাকে আটলান্টা থেকে ওকল্যান্ড থেকে বৃহস্পতিবার সব ফ্লাইট দেখান যা 5 টা আগে ওকল্যান্ডে পৌঁছায় এবং খাবার পরিবেশন করে,O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O O B-arrive_time.time O B-arrive_time.time_relative O O O O O O
